airline,source_city,destination_city,departure_time,arrival_time,stops,class,duration_min,days_left,price
GO_FIRST,Bangalore,Delhi,Evening,Late_Night,one,Economy,465,13,7487
GO_FIRST,Bangalore,Delhi,Morning,Evening,one,Economy,505,13,7487
GO_FIRST,Bangalore,Delhi,Afternoon,Night,one,Economy,510,13,7487
GO_FIRST,Bangalore,Delhi,Morning,Evening,one,Economy,515,13,7487
GO_FIRST,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,525,13,7487
GO_FIRST,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,530,13,7487
GO_FIRST,Bangalore,Delhi,Morning,Evening,one,Economy,535,13,7487
GO_FIRST,Bangalore,Delhi,Morning,Evening,one,Economy,560,13,7487
GO_FIRST,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,595,13,7487
GO_FIRST,Bangalore,Delhi,Afternoon,Night,one,Economy,595,13,7487
GO_FIRST,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,600,13,7487
SpiceJet,Bangalore,Delhi,Afternoon,Night,one,Economy,330,13,7488
SpiceJet,Bangalore,Delhi,Morning,Evening,one,Economy,565,13,7488
SpiceJet,Bangalore,Delhi,Morning,Evening,one,Economy,610,13,7488
SpiceJet,Bangalore,Delhi,Early_Morning,Late_Night,one,Economy,1100,13,7488
SpiceJet,Bangalore,Delhi,Afternoon,Morning,one,Economy,1175,13,7488
SpiceJet,Bangalore,Delhi,Morning,Morning,one,Economy,1360,13,7488
SpiceJet,Bangalore,Delhi,Early_Morning,Morning,one,Economy,1555,13,7488
SpiceJet,Bangalore,Delhi,Afternoon,Evening,one,Economy,1590,13,7488
SpiceJet,Bangalore,Delhi,Early_Morning,Evening,one,Economy,770,13,7593
GO_FIRST,Bangalore,Delhi,Night,Morning,one,Economy,580,13,7994
GO_FIRST,Bangalore,Delhi,Early_Morning,Evening,one,Economy,610,13,7994
Air_India,Bangalore,Delhi,Early_Morning,Morning,zero,Economy,165,13,8329
Air_India,Bangalore,Delhi,Evening,Night,zero,Economy,165,13,8329
Air_India,Bangalore,Delhi,Night,Night,zero,Economy,175,13,8329
Air_India,Bangalore,Delhi,Morning,Afternoon,zero,Economy,155,13,8854
Air_India,Bangalore,Delhi,Afternoon,Afternoon,zero,Economy,155,13,8854
Vistara,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,465,13,9904
Vistara,Bangalore,Delhi,Early_Morning,Evening,one,Economy,720,13,9904
Vistara,Bangalore,Delhi,Early_Morning,Night,one,Economy,895,13,9904
Vistara,Bangalore,Delhi,Evening,Afternoon,one,Economy,1005,13,9904
Vistara,Bangalore,Delhi,Evening,Afternoon,one,Economy,1185,13,9904
Vistara,Bangalore,Delhi,Evening,Evening,one,Economy,1440,13,9904
Vistara,Bangalore,Delhi,Evening,Night,one,Economy,1615,13,9904
Vistara,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,285,13,10009
Vistara,Bangalore,Delhi,Evening,Morning,one,Economy,785,13,10009
Vistara,Bangalore,Delhi,Early_Morning,Morning,one,Economy,1505,13,10009
Indigo,Bangalore,Delhi,Early_Morning,Morning,one,Economy,285,13,9798
Indigo,Bangalore,Delhi,Afternoon,Evening,one,Economy,305,13,9798
Indigo,Bangalore,Delhi,Early_Morning,Morning,one,Economy,345,13,9798
Indigo,Bangalore,Delhi,Afternoon,Evening,one,Economy,410,13,9798
Indigo,Bangalore,Delhi,Evening,Night,one,Economy,445,13,9798
Indigo,Bangalore,Delhi,Early_Morning,Evening,one,Economy,535,13,9798
Indigo,Bangalore,Delhi,Early_Morning,Evening,one,Economy,595,13,9798
AirAsia,Bangalore,Delhi,Evening,Late_Night,one,Economy,425,13,9799
AirAsia,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,495,13,9799
AirAsia,Bangalore,Delhi,Afternoon,Late_Night,one,Economy,560,13,9799
AirAsia,Bangalore,Delhi,Early_Morning,Evening,one,Economy,765,13,9799
Air_India,Bangalore,Delhi,Afternoon,Night,one,Economy,465,13,9904
Air_India,Bangalore,Delhi,Evening,Evening,one,Economy,1420,13,9904
Air_India,Bangalore,Delhi,Afternoon,Evening,one,Economy,1635,13,9904
Indigo,Bangalore,Delhi,Night,Late_Night,one,Economy,290,13,10008
Indigo,Bangalore,Delhi,Evening,Late_Night,one,Economy,345,13,10008
Indigo,Bangalore,Delhi,Morning,Evening,one,Economy,380,13,10008
Indigo,Bangalore,Delhi,Evening,Late_Night,one,Economy,525,13,10008
Air_India,Bangalore,Delhi,Evening,Morning,one,Economy,850,13,10324
Air_India,Bangalore,Delhi,Afternoon,Morning,one,Economy,1065,13,10324
Air_India,Bangalore,Delhi,Evening,Afternoon,one,Economy,1140,13,10324
Air_India,Bangalore,Delhi,Afternoon,Afternoon,one,Economy,1355,13,10324
Indigo,Bangalore,Delhi,Afternoon,Evening,one,Economy,310,13,10376
Indigo,Bangalore,Delhi,Morning,Evening,one,Economy,405,13,10376
Indigo,Bangalore,Delhi,Morning,Evening,one,Economy,530,13,10376
Indigo,Bangalore,Delhi,Afternoon,Night,one,Economy,540,13,10376
Indigo,Bangalore,Delhi,Morning,Evening,one,Economy,635,13,10376
Vistara,Bangalore,Delhi,Evening,Night,one,Economy,275,13,10744
Vistara,Bangalore,Delhi,Morning,Afternoon,one,Economy,300,13,10744
Vistara,Bangalore,Delhi,Evening,Late_Night,one,Economy,300,13,10744
Vistara,Bangalore,Delhi,Evening,Late_Night,one,Economy,310,13,10744
Vistara,Bangalore,Delhi,Morning,Afternoon,one,Economy,335,13,10744
Vistara,Bangalore,Delhi,Evening,Late_Night,one,Economy,345,13,10744
Vistara,Bangalore,Delhi,Evening,Late_Night,one,Economy,355,13,10744
Vistara,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,360,13,10744
Vistara,Bangalore,Delhi,Morning,Afternoon,one,Economy,360,13,10744
Vistara,Bangalore,Delhi,Evening,Late_Night,one,Economy,390,13,10744
Vistara,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,445,13,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,445,13,10744
Vistara,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,470,13,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,505,13,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,515,13,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,575,13,10744
Vistara,Bangalore,Delhi,Early_Morning,Evening,one,Economy,615,13,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,615,13,10744
Vistara,Bangalore,Delhi,Night,Morning,one,Economy,625,13,10744
Vistara,Bangalore,Delhi,Night,Morning,one,Economy,655,13,10744
Vistara,Bangalore,Delhi,Morning,Night,one,Economy,670,13,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,675,13,10744
Vistara,Bangalore,Delhi,Early_Morning,Evening,one,Economy,685,13,10744
Vistara,Bangalore,Delhi,Night,Morning,one,Economy,720,13,10744
Vistara,Bangalore,Delhi,Morning,Night,one,Economy,730,13,10744
Vistara,Bangalore,Delhi,Evening,Morning,one,Economy,730,13,10744
Vistara,Bangalore,Delhi,Morning,Night,one,Economy,745,13,10744
Vistara,Bangalore,Delhi,Evening,Morning,one,Economy,760,13,10744
Vistara,Bangalore,Delhi,Early_Morning,Evening,one,Economy,785,13,10744
Vistara,Bangalore,Delhi,Evening,Morning,one,Economy,785,13,10744
Vistara,Bangalore,Delhi,Night,Morning,one,Economy,800,13,10744
Vistara,Bangalore,Delhi,Morning,Night,one,Economy,805,13,10744
Vistara,Bangalore,Delhi,Morning,Night,one,Economy,810,13,10744
Vistara,Bangalore,Delhi,Evening,Morning,one,Economy,815,13,10744
Vistara,Bangalore,Delhi,Evening,Morning,one,Economy,820,13,10744
Vistara,Bangalore,Delhi,Evening,Morning,one,Economy,825,13,10744
Vistara,Bangalore,Delhi,Early_Morning,Night,one,Economy,840,13,10744
Indigo,Bangalore,Delhi,Night,Late_Night,one,Economy,350,13,10586
Indigo,Bangalore,Delhi,Morning,Evening,one,Economy,430,13,10586
Indigo,Bangalore,Delhi,Afternoon,Late_Night,one,Economy,620,13,10586
GO_FIRST,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,520,13,10638
Indigo,Bangalore,Delhi,Morning,Night,one,Economy,580,13,10638
GO_FIRST,Bangalore,Delhi,Evening,Night,one,Economy,290,13,10732
Indigo,Bangalore,Delhi,Night,Morning,one,Economy,565,13,10743
Air_India,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,330,13,10744
Air_India,Bangalore,Delhi,Late_Night,Morning,one,Economy,395,13,10744
Air_India,Bangalore,Delhi,Afternoon,Night,one,Economy,610,13,10744
Air_India,Bangalore,Delhi,Late_Night,Afternoon,one,Economy,615,13,10744
Air_India,Bangalore,Delhi,Early_Morning,Evening,one,Economy,690,13,10744
Air_India,Bangalore,Delhi,Early_Morning,Evening,one,Economy,755,13,10744
Air_India,Bangalore,Delhi,Early_Morning,Night,one,Economy,820,13,10744
Air_India,Bangalore,Delhi,Evening,Morning,one,Economy,840,13,10744
Air_India,Bangalore,Delhi,Early_Morning,Night,one,Economy,870,13,10744
Air_India,Bangalore,Delhi,Evening,Morning,one,Economy,905,13,10744
Air_India,Bangalore,Delhi,Evening,Morning,one,Economy,935,13,10744
Air_India,Bangalore,Delhi,Evening,Afternoon,one,Economy,1025,13,10744
Air_India,Bangalore,Delhi,Late_Night,Night,one,Economy,1095,13,10744
Air_India,Bangalore,Delhi,Late_Night,Night,one,Economy,1220,13,10744
Air_India,Bangalore,Delhi,Evening,Evening,one,Economy,1385,13,10744
Air_India,Bangalore,Delhi,Afternoon,Afternoon,one,Economy,1445,13,10744
Air_India,Bangalore,Delhi,Evening,Evening,one,Economy,1450,13,10744
Air_India,Bangalore,Delhi,Evening,Night,one,Economy,1515,13,10744
Indigo,Bangalore,Delhi,Evening,Night,one,Economy,325,13,10796
Indigo,Bangalore,Delhi,Evening,Late_Night,one,Economy,530,13,10796
Indigo,Bangalore,Delhi,Morning,Evening,one,Economy,310,13,10848
Indigo,Bangalore,Delhi,Morning,Evening,one,Economy,465,13,10848
Air_India,Bangalore,Delhi,Early_Morning,Night,one,Economy,900,13,10892
Air_India,Bangalore,Delhi,Morning,Night,one,Economy,875,13,10954
Air_India,Bangalore,Delhi,Afternoon,Morning,one,Economy,1225,13,11164
Air_India,Bangalore,Delhi,Morning,Night,one,Economy,730,13,11479
Air_India,Bangalore,Delhi,Morning,Night,one,Economy,545,13,11584
Air_India,Bangalore,Delhi,Morning,Night,one,Economy,725,13,11584
GO_FIRST,Bangalore,Delhi,Afternoon,Night,one,Economy,275,13,11680
SpiceJet,Bangalore,Delhi,Early_Morning,Late_Night,one,Economy,1155,13,11740
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,500,13,12214
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,300,13,12267
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,410,13,12362
Air_India,Bangalore,Delhi,Afternoon,Night,one,Economy,485,13,12455
Indigo,Bangalore,Delhi,Afternoon,Night,one,Economy,305,13,12528
Indigo,Bangalore,Delhi,Afternoon,Night,one,Economy,435,13,12528
AirAsia,Bangalore,Delhi,Early_Morning,Morning,one,Economy,380,13,12875
SpiceJet,Bangalore,Delhi,Early_Morning,Night,one,Economy,985,13,13000
Indigo,Bangalore,Delhi,Morning,Evening,one,Economy,355,13,13473
Air_India,Bangalore,Delhi,Evening,Evening,one,Economy,1305,13,13579
SpiceJet,Bangalore,Delhi,Early_Morning,Evening,one,Economy,720,13,13946
Indigo,Bangalore,Delhi,Night,Early_Morning,one,Economy,480,13,14208
Indigo,Bangalore,Delhi,Morning,Afternoon,one,Economy,400,13,15153
AirAsia,Bangalore,Delhi,Evening,Late_Night,two_or_more,Economy,560,13,16269
SpiceJet,Bangalore,Delhi,Night,Late_Night,zero,Economy,160,14,7488
SpiceJet,Bangalore,Delhi,Early_Morning,Morning,zero,Economy,165,14,7488
SpiceJet,Bangalore,Delhi,Early_Morning,Morning,zero,Economy,165,14,7488
AirAsia,Bangalore,Delhi,Morning,Afternoon,zero,Economy,165,14,7489
AirAsia,Bangalore,Delhi,Evening,Night,zero,Economy,170,14,7489
AirAsia,Bangalore,Delhi,Late_Night,Late_Night,zero,Economy,175,14,7489
AirAsia,Bangalore,Delhi,Night,Late_Night,zero,Economy,175,14,7489
Vistara,Bangalore,Delhi,Night,Night,zero,Economy,155,14,7489
Vistara,Bangalore,Delhi,Early_Morning,Morning,zero,Economy,160,14,7489
Vistara,Bangalore,Delhi,Early_Morning,Morning,zero,Economy,160,14,7489
Vistara,Bangalore,Delhi,Morning,Afternoon,zero,Economy,160,14,7489
Vistara,Bangalore,Delhi,Evening,Night,zero,Economy,160,14,7489
Vistara,Bangalore,Delhi,Evening,Night,zero,Economy,165,14,7489
Vistara,Bangalore,Delhi,Evening,Night,zero,Economy,165,14,7489
Vistara,Bangalore,Delhi,Morning,Afternoon,zero,Economy,175,14,7489
GO_FIRST,Bangalore,Delhi,Early_Morning,Morning,zero,Economy,170,14,7487
GO_FIRST,Bangalore,Delhi,Night,Late_Night,zero,Economy,175,14,7487
Indigo,Bangalore,Delhi,Morning,Afternoon,zero,Economy,165,14,7488
Indigo,Bangalore,Delhi,Afternoon,Evening,zero,Economy,165,14,7488
Indigo,Bangalore,Delhi,Evening,Evening,zero,Economy,170,14,7488
Indigo,Bangalore,Delhi,Early_Morning,Early_Morning,zero,Economy,175,14,7488
Indigo,Bangalore,Delhi,Morning,Afternoon,zero,Economy,175,14,7488
Indigo,Bangalore,Delhi,Evening,Night,zero,Economy,175,14,7488
Indigo,Bangalore,Delhi,Evening,Night,zero,Economy,175,14,7488
Indigo,Bangalore,Delhi,Early_Morning,Morning,zero,Economy,180,14,7488
Indigo,Bangalore,Delhi,Night,Night,zero,Economy,180,14,7488
AirAsia,Bangalore,Delhi,Early_Morning,Morning,zero,Economy,165,14,7489
AirAsia,Bangalore,Delhi,Night,Late_Night,one,Economy,300,14,7484
AirAsia,Bangalore,Delhi,Night,Late_Night,one,Economy,335,14,7484
AirAsia,Bangalore,Delhi,Afternoon,Evening,one,Economy,350,14,7484
AirAsia,Bangalore,Delhi,Evening,Late_Night,one,Economy,370,14,7484
AirAsia,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,415,14,7484
AirAsia,Bangalore,Delhi,Morning,Evening,one,Economy,420,14,7484
AirAsia,Bangalore,Delhi,Afternoon,Night,one,Economy,440,14,7484
AirAsia,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,455,14,7484
AirAsia,Bangalore,Delhi,Morning,Evening,one,Economy,455,14,7484
AirAsia,Bangalore,Delhi,Evening,Late_Night,one,Economy,460,14,7484
AirAsia,Bangalore,Delhi,Evening,Late_Night,two_or_more,Economy,525,14,7484
AirAsia,Bangalore,Delhi,Evening,Late_Night,one,Economy,530,14,7484
AirAsia,Bangalore,Delhi,Early_Morning,Evening,one,Economy,550,14,7484
AirAsia,Bangalore,Delhi,Afternoon,Late_Night,one,Economy,555,14,7484
AirAsia,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,585,14,7484
AirAsia,Bangalore,Delhi,Afternoon,Late_Night,two_or_more,Economy,630,14,7484
AirAsia,Bangalore,Delhi,Afternoon,Late_Night,two_or_more,Economy,640,14,7484
AirAsia,Bangalore,Delhi,Morning,Evening,one,Economy,645,14,7484
AirAsia,Bangalore,Delhi,Night,Morning,one,Economy,645,14,7484
AirAsia,Bangalore,Delhi,Night,Morning,one,Economy,655,14,7484
AirAsia,Bangalore,Delhi,Early_Morning,Evening,one,Economy,720,14,7484
AirAsia,Bangalore,Delhi,Afternoon,Late_Night,one,Economy,720,14,7484
AirAsia,Bangalore,Delhi,Early_Morning,Evening,one,Economy,775,14,7484
GO_FIRST,Bangalore,Delhi,Evening,Night,one,Economy,280,14,7487
GO_FIRST,Bangalore,Delhi,Afternoon,Evening,one,Economy,300,14,7487
GO_FIRST,Bangalore,Delhi,Evening,Night,one,Economy,335,14,7487
GO_FIRST,Bangalore,Delhi,Morning,Afternoon,one,Economy,345,14,7487
GO_FIRST,Bangalore,Delhi,Evening,Late_Night,one,Economy,350,14,7487
GO_FIRST,Bangalore,Delhi,Morning,Evening,one,Economy,360,14,7487
GO_FIRST,Bangalore,Delhi,Evening,Late_Night,one,Economy,360,14,7487
GO_FIRST,Bangalore,Delhi,Evening,Night,one,Economy,370,14,7487
GO_FIRST,Bangalore,Delhi,Morning,Afternoon,one,Economy,380,14,7487
GO_FIRST,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,385,14,7487
GO_FIRST,Bangalore,Delhi,Morning,Afternoon,one,Economy,385,14,7487
GO_FIRST,Bangalore,Delhi,Morning,Evening,one,Economy,395,14,7487
GO_FIRST,Bangalore,Delhi,Evening,Late_Night,one,Economy,420,14,7487
GO_FIRST,Bangalore,Delhi,Afternoon,Night,one,Economy,425,14,7487
GO_FIRST,Bangalore,Delhi,Evening,Late_Night,one,Economy,430,14,7487
GO_FIRST,Bangalore,Delhi,Morning,Evening,one,Economy,450,14,7487
GO_FIRST,Bangalore,Delhi,Afternoon,Night,one,Economy,450,14,7487
GO_FIRST,Bangalore,Delhi,Morning,Afternoon,one,Economy,455,14,7487
GO_FIRST,Bangalore,Delhi,Evening,Late_Night,one,Economy,465,14,7487
GO_FIRST,Bangalore,Delhi,Morning,Evening,one,Economy,505,14,7487
GO_FIRST,Bangalore,Delhi,Afternoon,Night,one,Economy,510,14,7487
GO_FIRST,Bangalore,Delhi,Morning,Evening,one,Economy,515,14,7487
GO_FIRST,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,525,14,7487
GO_FIRST,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,530,14,7487
GO_FIRST,Bangalore,Delhi,Morning,Evening,one,Economy,535,14,7487
GO_FIRST,Bangalore,Delhi,Morning,Evening,one,Economy,560,14,7487
GO_FIRST,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,595,14,7487
GO_FIRST,Bangalore,Delhi,Afternoon,Night,one,Economy,595,14,7487
SpiceJet,Bangalore,Delhi,Afternoon,Night,one,Economy,330,14,7488
SpiceJet,Bangalore,Delhi,Evening,Night,one,Economy,380,14,7488
SpiceJet,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,460,14,7488
SpiceJet,Bangalore,Delhi,Morning,Evening,one,Economy,565,14,7488
SpiceJet,Bangalore,Delhi,Morning,Evening,one,Economy,610,14,7488
SpiceJet,Bangalore,Delhi,Early_Morning,Night,one,Economy,980,14,7488
SpiceJet,Bangalore,Delhi,Early_Morning,Night,one,Economy,1010,14,7488
SpiceJet,Bangalore,Delhi,Early_Morning,Late_Night,one,Economy,1100,14,7488
SpiceJet,Bangalore,Delhi,Early_Morning,Night,one,Economy,1125,14,7488
SpiceJet,Bangalore,Delhi,Afternoon,Morning,one,Economy,1175,14,7488
SpiceJet,Bangalore,Delhi,Morning,Morning,one,Economy,1360,14,7488
SpiceJet,Bangalore,Delhi,Early_Morning,Morning,one,Economy,1555,14,7488
SpiceJet,Bangalore,Delhi,Afternoon,Evening,one,Economy,1590,14,7488
GO_FIRST,Bangalore,Delhi,Night,Morning,one,Economy,580,14,7994
Air_India,Bangalore,Delhi,Evening,Night,zero,Economy,165,14,8329
Air_India,Bangalore,Delhi,Night,Night,zero,Economy,175,14,8329
Air_India,Bangalore,Delhi,Morning,Afternoon,zero,Economy,155,14,8854
Air_India,Bangalore,Delhi,Afternoon,Afternoon,zero,Economy,155,14,8854
Air_India,Bangalore,Delhi,Early_Morning,Morning,zero,Economy,165,14,8854
Vistara,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,285,14,9904
Vistara,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,465,14,9904
Vistara,Bangalore,Delhi,Early_Morning,Evening,one,Economy,720,14,9904
Vistara,Bangalore,Delhi,Early_Morning,Night,one,Economy,895,14,9904
Vistara,Bangalore,Delhi,Evening,Evening,one,Economy,1440,14,10009
Vistara,Bangalore,Delhi,Evening,Night,one,Economy,1615,14,10009
Indigo,Bangalore,Delhi,Evening,Late_Night,one,Economy,395,14,9746
AirAsia,Bangalore,Delhi,Evening,Late_Night,one,Economy,425,14,9799
AirAsia,Bangalore,Delhi,Afternoon,Late_Night,one,Economy,560,14,9799
Air_India,Bangalore,Delhi,Early_Morning,Evening,one,Economy,655,14,9904
Air_India,Bangalore,Delhi,Early_Morning,Night,one,Economy,925,14,9904
Vistara,Bangalore,Delhi,Evening,Morning,one,Economy,785,14,10324
Vistara,Bangalore,Delhi,Evening,Afternoon,one,Economy,1005,14,10324
Vistara,Bangalore,Delhi,Evening,Afternoon,one,Economy,1185,14,10324
Vistara,Bangalore,Delhi,Early_Morning,Morning,one,Economy,1505,14,10324
Indigo,Bangalore,Delhi,Morning,Evening,one,Economy,380,14,10008
Indigo,Bangalore,Delhi,Early_Morning,Evening,one,Economy,540,14,10008
Air_India,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,375,14,10324
Indigo,Bangalore,Delhi,Early_Morning,Morning,one,Economy,285,14,10376
Indigo,Bangalore,Delhi,Early_Morning,Morning,one,Economy,345,14,10376
Indigo,Bangalore,Delhi,Early_Morning,Morning,one,Economy,405,14,10376
Indigo,Bangalore,Delhi,Afternoon,Evening,one,Economy,410,14,10376
Indigo,Bangalore,Delhi,Evening,Night,one,Economy,445,14,10376
Vistara,Bangalore,Delhi,Evening,Night,one,Economy,275,14,10744
Vistara,Bangalore,Delhi,Morning,Afternoon,one,Economy,300,14,10744
Vistara,Bangalore,Delhi,Evening,Late_Night,one,Economy,300,14,10744
Vistara,Bangalore,Delhi,Evening,Late_Night,one,Economy,310,14,10744
Vistara,Bangalore,Delhi,Morning,Afternoon,one,Economy,335,14,10744
Vistara,Bangalore,Delhi,Evening,Late_Night,one,Economy,345,14,10744
Vistara,Bangalore,Delhi,Evening,Late_Night,one,Economy,355,14,10744
Vistara,Bangalore,Delhi,Morning,Afternoon,one,Economy,360,14,10744
Vistara,Bangalore,Delhi,Evening,Late_Night,one,Economy,390,14,10744
Vistara,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,445,14,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,445,14,10744
Vistara,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,470,14,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,505,14,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,515,14,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,575,14,10744
Vistara,Bangalore,Delhi,Early_Morning,Evening,one,Economy,615,14,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,615,14,10744
Vistara,Bangalore,Delhi,Night,Morning,one,Economy,625,14,10744
Vistara,Bangalore,Delhi,Morning,Evening,one,Economy,675,14,10744
Vistara,Bangalore,Delhi,Early_Morning,Evening,one,Economy,685,14,10744
Vistara,Bangalore,Delhi,Night,Morning,one,Economy,720,14,10744
Vistara,Bangalore,Delhi,Evening,Morning,one,Economy,730,14,10744
Vistara,Bangalore,Delhi,Morning,Night,one,Economy,745,14,10744
Vistara,Bangalore,Delhi,Early_Morning,Evening,one,Economy,785,14,10744
Vistara,Bangalore,Delhi,Evening,Morning,one,Economy,785,14,10744
Vistara,Bangalore,Delhi,Night,Morning,one,Economy,655,14,10849
Vistara,Bangalore,Delhi,Morning,Night,one,Economy,670,14,10849
Vistara,Bangalore,Delhi,Morning,Night,one,Economy,730,14,10849
Vistara,Bangalore,Delhi,Evening,Morning,one,Economy,760,14,10849
GO_FIRST,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,520,14,10638
Indigo,Bangalore,Delhi,Night,Morning,one,Economy,565,14,10638
GO_FIRST,Bangalore,Delhi,Afternoon,Night,one,Economy,455,14,10732
AirAsia,Bangalore,Delhi,Early_Morning,Morning,one,Economy,380,14,10733
AirAsia,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,495,14,10733
Indigo,Bangalore,Delhi,Morning,Night,one,Economy,580,14,10743
Air_India,Bangalore,Delhi,Early_Morning,Afternoon,one,Economy,330,14,10744
Air_India,Bangalore,Delhi,Early_Morning,Evening,one,Economy,690,14,10744
Air_India,Bangalore,Delhi,Early_Morning,Evening,one,Economy,755,14,10744
Air_India,Bangalore,Delhi,Early_Morning,Night,one,Economy,820,14,10744
Air_India,Bangalore,Delhi,Early_Morning,Night,one,Economy,870,14,10744
Air_India,Bangalore,Delhi,Early_Morning,Morning,one,Economy,1525,14,10744
Air_India,Bangalore,Delhi,Early_Morning,Night,one,Economy,900,14,10892
Indigo,Bangalore,Delhi,Night,Late_Night,one,Economy,350,14,10953
Air_India,Bangalore,Delhi,Morning,Night,one,Economy,730,14,10954
