airline_idx,source_city_idx,destination_city_idx,departure_time_idx,arrival_time_idx,stops_idx,class_idx,duration_min,days_left,price
6,5,3,3,5,1,1,0.72242916,-0.29531422,68303
6,3,1,5,6,1,1,-0.41309792,1.4007282,49177
6,4,3,1,5,1,1,1.0352784,0.7370594,47395
6,4,3,3,1,1,2,0.82671225,-1.253947,11488
4,1,3,2,2,3,2,-1.2937107,-0.8852421,7488
6,4,2,1,6,1,2,-0.4015109,0.44209555,4359
2,4,5,5,1,1,1,2.1592185,0.29461357,48795
1,5,1,5,3,1,2,-0.41309792,-1.327688,9269
2,3,6,6,1,1,2,0.54862404,0.51583654,6737
6,4,1,3,5,1,2,0.38640586,0.44209555,6461
2,6,4,1,6,1,2,-0.64483815,-1.106465,7584
6,4,5,5,5,1,1,1.53352,0.8108004,51819
3,3,1,2,3,1,2,-0.56372905,-0.074091315,4020
2,6,5,1,5,1,1,0.72242916,-1.327688,49725
5,6,5,2,5,1,2,1.8811303,0.5895775,6093
4,3,1,3,6,1,2,-0.79546934,-1.327688,10680
6,3,1,5,3,1,1,-0.8534044,-1.4751699,54889
2,2,4,3,6,1,2,-0.93451345,-1.5489109,17958
6,4,5,6,5,1,2,-0.030726561,0.66331846,5960
6,4,3,6,5,1,2,0.16625263,0.36835456,6292
5,1,5,3,3,3,2,-1.3516458,-0.00035033678,3916
4,1,5,1,1,3,2,-1.3400588,1.5482101,3551
3,5,6,3,6,1,2,-0.79546934,-0.66401917,6952
3,1,3,1,6,1,2,-0.71436024,-0.29531422,6022
6,1,4,5,3,1,2,-0.52896804,0.8108004,6262
6,1,4,2,3,1,1,-0.30881482,0.8845414,56588
6,1,3,3,1,1,1,0.629733,-0.5165372,54841
6,4,5,3,5,1,2,0.51386297,-1.5489109,10248
6,5,6,6,1,1,2,0.54862404,1.2532463,6067
6,2,6,5,6,1,2,-0.4015109,-0.7377601,11428
2,1,5,1,6,1,2,-0.44785896,1.4007282,6583
3,3,6,3,6,3,2,-1.3748199,0.95828235,2410
6,2,5,6,5,1,2,0.13149159,-0.00035033678,7344
3,1,6,2,3,1,2,-0.2740538,0.51583654,6389
6,5,6,5,6,1,2,-0.23929277,0.8845414,10332
5,2,3,5,4,1,2,0.560211,-0.59027815,4048
3,5,1,5,3,1,2,-0.61007714,-1.106465,6488
4,6,4,1,3,1,2,-1.0040355,-0.074091315,4888
6,3,4,2,1,1,1,-0.83023036,1.4744692,59649
3,6,5,1,6,1,2,-0.37833688,-0.66401917,6252
3,6,3,1,3,3,2,-1.4095808,-0.59027815,2339
3,4,5,2,6,1,2,0.4211669,1.2532463,5754
6,6,3,6,5,1,1,0.061969526,0.5895775,53152
6,5,6,3,6,1,1,2.0896966,-1.7701339,91935
6,6,2,5,5,2,2,1.521933,-1.180206,15728
3,4,6,6,4,1,2,-0.9808615,0.95828235,3901
2,6,3,6,1,1,2,0.74560314,-0.8115011,5366
3,3,5,2,3,1,2,-0.21611875,1.4007282,7336
6,6,4,3,3,1,1,1.6609771,0.8108004,60365
6,3,4,2,6,1,2,0.40957987,1.0320233,5549
4,2,5,5,1,1,2,-0.8765784,-1.4751699,14230
6,3,1,3,6,1,1,-0.9924485,0.8108004,57017
2,6,2,1,6,1,2,-0.5869031,0.36835456,4417
6,1,6,2,3,1,2,-0.21611875,1.0320233,6568
6,5,2,6,3,1,2,1.545107,-0.59027815,7284
1,1,3,5,3,1,2,-0.64483815,-0.22157328,4570
2,2,1,5,1,1,1,1.9970005,1.0320233,60260
6,3,5,5,3,1,1,-0.552142,-0.3690552,59929
6,5,2,5,6,1,2,0.038795505,1.1057643,5910
2,4,5,2,1,1,1,-0.5869031,0.51583654,51707
6,1,3,6,1,1,1,0.58338505,1.6956921,54841
2,6,1,6,1,1,2,0.38640586,1.4007282,6502
2,1,5,6,3,1,2,1.3828889,-1.7701339,13474
4,1,2,6,6,3,2,-1.5833861,0.51583654,1604
6,6,2,6,6,1,1,1.2901927,-1.5489109,72797
6,5,6,6,3,1,2,1.0932136,0.44209555,6067
2,1,6,3,5,1,2,0.72242916,-0.95898306,9277
4,5,4,5,6,1,2,-0.47103298,-1.4014289,10999
6,1,3,2,5,3,2,-1.3284718,-1.5489109,7489
3,5,6,2,6,1,2,0.51386297,-0.59027815,5888
2,5,2,1,1,2,2,1.521933,-1.6226518,12792
4,3,6,1,6,1,2,-0.54055506,0.7370594,4337
6,3,5,5,3,1,1,-0.552142,1.1057643,59929
6,2,1,1,1,1,2,2.1244576,-1.253947,24678
6,1,6,5,3,1,2,-0.5984901,-0.59027815,6568
3,1,2,3,4,1,2,-0.81864333,0.7370594,5733
1,4,2,3,5,1,2,0.07355654,0.95828235,1776
2,5,6,5,3,1,2,-0.8881654,1.2532463,4846
2,2,1,5,3,1,2,3.0282445,1.4744692,5012
2,4,5,6,3,1,2,1.1974967,0.8845414,5233
4,1,5,1,6,1,2,-0.5869031,0.44209555,3393
6,3,5,3,3,3,1,-1.4095808,1.5482101,29656
1,5,2,2,5,3,2,-1.3748199,0.2208726,5465
2,5,2,1,6,1,1,-0.5753161,0.8845414,55983
5,2,3,2,5,3,2,-1.3284718,-0.3690552,3150
6,3,5,5,3,1,1,-0.1581837,1.6219511,67769
6,2,6,2,5,3,1,-1.4211679,-1.4751699,23838
3,2,6,2,2,3,2,-1.4443419,0.95828235,3000
2,1,3,3,3,1,1,1.6609771,0.2208726,42521
5,5,6,6,6,1,2,1.521933,-0.7377601,5339
2,3,5,2,6,2,2,0.9078213,-1.106465,13688
1,1,5,3,2,1,2,-0.06548759,0.5895775,3393
6,5,2,6,5,1,2,0.0040344708,-0.29531422,7021
6,4,1,6,3,1,2,1.3133668,-0.8852421,7927
2,4,1,5,3,1,1,-0.52896804,-1.180206,37546
1,6,1,2,3,1,2,-0.11183564,0.95828235,4200
1,1,3,2,3,1,2,0.07355654,-0.3690552,6620
6,1,5,5,3,1,1,-0.11183564,0.07339064,51817
1,1,3,5,3,1,2,-0.20453173,0.66331846,2723
2,6,1,6,1,1,2,0.8151252,-1.327688,8148
2,1,5,6,3,1,1,1.3828889,-0.5165372,60508
2,2,4,1,6,1,2,-0.7722953,-0.59027815,4560
4,2,5,5,3,1,2,-0.7607083,-0.074091315,5042
2,2,6,2,3,1,1,-0.053900585,0.1471316,49553
2,6,5,2,5,1,2,2.0201745,1.6219511,4914
2,6,4,3,6,2,2,2.2287407,0.5895775,5857
6,6,2,2,3,1,1,-0.47103298,-1.5489109,80749
6,4,6,1,6,1,2,-0.3899239,-1.6226518,10248
3,6,4,6,5,1,2,0.0040344708,0.8845414,3916
6,2,3,1,3,1,2,-0.9229264,-1.106465,11448
4,4,6,3,4,1,2,-0.9924485,-0.7377601,18579
6,4,1,1,6,1,1,-0.72594726,-1.106465,56702
6,6,3,6,5,1,1,0.07355654,0.95828235,51372
6,3,2,2,3,2,1,0.027208494,-0.8852421,82553
6,4,2,6,5,1,2,0.15466562,-1.5489109,11319
6,3,2,6,5,1,2,0.40957987,-0.074091315,5098
1,3,4,1,3,1,2,-0.7838823,-0.8852421,14040
4,3,2,2,5,1,2,-1.0156225,-1.4014289,7950
2,2,1,6,3,1,1,1.0700395,-1.6963929,64189
6,5,1,3,5,1,2,0.2357747,0.51583654,8111
4,4,2,2,6,2,2,0.4443409,-1.032724,7624
6,4,6,1,6,1,1,-0.505794,1.0320233,66155
2,4,3,2,5,1,1,2.0896966,-0.5165372,47586
6,6,5,3,3,1,2,2.1244576,1.5482101,12120
6,3,1,1,3,1,2,-0.8070563,-0.8115011,4496
6,1,4,5,6,1,1,-0.11183564,-1.4751699,43697
6,3,2,3,6,3,2,-1.3052977,-0.00035033678,2300
1,3,5,2,5,1,2,-0.91133946,0.66331846,2480
6,2,6,5,6,1,2,-0.37833688,1.1057643,8233
2,1,5,1,6,1,1,-0.44785896,1.6219511,60508
2,5,6,3,5,1,2,0.34005782,1.6956921,4169
6,6,5,3,3,1,2,1.4060628,-0.8115011,11129
2,3,2,3,5,1,1,0.6760811,1.4744692,45257
2,6,3,5,6,1,1,-0.1697707,-0.8115011,37888
3,1,6,5,5,3,2,-1.467516,-1.032724,5177
2,3,4,5,6,1,2,-0.2856408,-0.14783229,8055
6,6,1,5,6,1,1,0.0040344708,-0.66401917,66928
4,3,1,4,5,1,2,-0.7722953,-0.66401917,4766
1,6,1,2,5,1,2,-1.1894276,1.4007282,2074
4,4,5,3,6,1,2,-0.86499137,-0.074091315,5293
6,5,2,5,3,2,2,2.9818964,0.8108004,14648
1,1,5,2,1,1,2,-0.7722953,-1.180206,6042
2,5,3,2,6,1,2,0.54862404,-0.29531422,5408
2,3,5,6,6,3,2,-1.4095808,-0.3690552,2903
6,1,6,3,6,1,2,-0.86499137,-0.7377601,6568
4,1,4,5,6,1,2,-0.30881482,-0.4427962,3354
4,3,4,2,1,1,2,-0.7027732,-0.95898306,8948
2,1,2,4,3,1,1,0.6644941,0.7370594,44682
6,1,2,5,3,1,1,-0.11183564,-0.7377601,44280
6,4,1,1,3,1,2,-0.81864333,-0.074091315,5441
1,3,4,3,5,1,2,0.27053574,1.4007282,5149
2,2,4,6,5,1,2,0.27053574,0.1471316,3979
4,6,2,3,6,1,2,-0.89975244,0.44209555,1890
2,4,3,6,3,1,1,1.2322577,-1.4751699,39499
2,5,6,2,6,1,1,0.29370975,1.6956921,50271
4,4,3,2,3,1,2,-0.41309792,1.2532463,4453
6,3,2,5,3,1,1,-0.2508798,1.1795052,52392
2,2,5,2,1,1,2,-0.54055506,-0.59027815,5099
6,5,4,6,1,1,1,0.560211,1.4007282,52175
3,4,6,2,1,1,2,-0.81864333,-1.180206,4452
6,4,5,5,3,2,2,-0.505794,-0.59027815,13032
6,6,2,2,5,3,1,-1.4095808,-0.4427962,23898
6,5,2,3,6,1,2,1.8463693,-0.5165372,6009
6,3,2,3,6,1,1,-0.81864333,-1.106465,53512
6,4,6,2,6,1,2,0.11990458,-0.7377601,3571
1,3,2,5,3,1,2,-0.61007714,0.07339064,1998
4,2,4,5,3,1,2,-0.5984901,0.95828235,1105
6,2,1,2,5,1,1,1.8927174,0.29461357,44144
4,3,1,1,3,1,2,-0.7722953,0.51583654,4007
6,2,6,6,5,1,2,0.3168838,-1.4751699,11069
6,6,4,5,1,3,2,-1.4906899,0.44209555,3450
4,4,3,1,4,1,2,-0.21611875,0.07339064,4746
6,6,5,5,3,1,1,-0.42468494,-0.8852421,62045
3,1,3,1,6,1,2,-0.517381,-1.106465,7487
6,6,5,6,3,1,2,0.9889304,1.6219511,5949
6,3,6,5,6,1,1,0.050382517,-0.59027815,41281
2,6,3,6,5,1,1,0.07355654,-0.074091315,41101
6,2,6,2,3,1,2,-0.20453173,-0.4427962,4637
2,1,5,1,5,1,2,1.0352784,-1.327688,13054
6,4,1,1,2,1,1,0.93099535,-1.180206,38099
2,3,6,5,6,1,2,-0.12342265,-0.4427962,6181
3,3,2,1,4,1,2,-0.41309792,-0.074091315,3869
1,2,3,3,5,1,2,0.7803642,1.1057643,2477
2,1,6,5,3,1,1,-0.64483815,1.1057643,54684
6,5,4,2,3,1,2,0.07355654,0.36835456,6390
2,4,2,3,6,1,2,-0.6795992,-0.14783229,4649
6,6,2,1,5,1,2,0.82671225,1.2532463,3998
4,1,6,3,6,3,2,-1.4211679,-0.8115011,5283
2,6,4,5,6,1,1,0.18942665,-1.4014289,53634
6,4,1,2,6,1,2,0.594972,0.5895775,6776
6,5,2,3,3,1,2,1.9622394,0.1471316,10799
2,1,5,5,6,1,2,-0.042313572,-0.8115011,16939
5,1,3,5,3,1,2,-0.2856408,-0.29531422,5654
4,5,6,2,1,1,2,-0.9461005,-0.14783229,5605
4,6,5,6,4,3,2,-1.3516458,1.1057643,4499
6,4,3,6,3,1,2,0.9889304,0.8108004,5892
3,4,1,5,3,1,2,-0.7027732,0.66331846,8529
6,6,5,3,3,1,1,1.4060628,-0.66401917,64285
6,6,3,5,1,3,1,-1.3864068,0.36835456,34460
2,4,3,6,6,1,2,1.3828889,1.1795052,4387
6,3,1,2,3,1,1,-0.2740538,-1.4014289,57017
6,6,4,5,6,1,2,-0.053900585,0.66331846,3334
6,4,2,1,6,1,1,-0.7491213,0.51583654,51707
2,5,1,2,3,1,1,-0.41309792,0.1471316,60978
6,1,6,2,3,1,1,-0.01913955,-0.5165372,62524
6,6,3,5,5,1,2,1.3944758,-1.6963929,10931
4,1,3,2,5,1,2,-0.7607083,-1.4014289,10376
4,5,6,5,6,1,2,-0.34357587,-0.14783229,7959
2,4,3,6,6,1,1,1.3828889,-1.032724,39499
6,2,5,3,5,1,1,0.4443409,1.2532463,56273
2,2,3,6,6,3,2,-1.3052977,-0.00035033678,2271
2,5,3,1,6,1,2,-0.5984901,-0.29531422,4960
6,5,3,3,5,1,2,0.3168838,0.36835456,7056
6,1,6,2,1,1,1,-0.72594726,1.6219511,67004
2,1,6,5,5,1,2,1.7536732,-1.5489109,9277
2,5,6,5,6,1,2,-0.14659669,-1.253947,12894
6,6,2,3,5,1,2,0.4443409,-0.22157328,4678
3,6,5,2,6,1,2,0.58338505,-1.180206,7412
6,1,3,5,3,1,2,-0.6680122,-1.8438748,15522
2,6,2,2,6,1,2,0.46751493,1.3269873,4417
6,1,3,6,3,1,1,0.9773434,0.29461357,54841
6,3,2,6,5,1,2,0.40957987,-0.66401917,9332
1,6,2,5,6,1,2,0.13149159,-1.032724,5939
2,6,5,5,1,1,2,2.0317614,-0.3690552,5360
2,2,4,2,6,1,1,0.72242916,-0.5165372,51345
4,2,4,3,6,1,2,-1.1546667,-0.66401917,3923
3,5,1,1,6,1,2,-0.494207,-0.074091315,3542
4,5,4,1,6,1,2,-0.6795992,1.2532463,3401
2,6,3,6,5,1,1,0.015621481,-1.6226518,59021
4,4,5,1,6,1,2,-0.552142,-0.95898306,5750
6,2,5,1,3,1,1,2.2403276,0.2208726,54896
6,2,1,2,6,2,2,0.49068895,0.95828235,6437
6,5,4,1,3,1,1,1.8695433,-0.074091315,53071
4,4,5,3,6,1,2,-0.93451345,-1.4751699,5293
4,2,4,5,3,2,2,-0.21611875,1.2532463,7756
2,6,3,3,6,3,2,-1.3632329,-1.5489109,5943
6,4,3,2,6,1,2,0.2357747,0.29461357,5823
6,6,2,6,5,1,2,-0.14659669,1.1057643,4048
2,1,5,1,3,1,1,-1.0387965,0.07339064,25000
3,2,6,1,1,3,2,-1.4327549,0.5895775,3000
6,4,6,6,1,1,2,0.72242916,-1.4014289,10069
6,4,1,5,3,1,1,-0.41309792,-0.7377601,38099
6,3,4,5,6,1,2,-0.22770576,1.0320233,5772
2,3,1,5,3,1,1,-0.61007714,-1.180206,42457
6,5,6,2,3,1,2,-0.23929277,0.44209555,6067
3,6,5,2,2,3,2,-1.3516458,0.29461357,4499
6,6,4,2,3,1,2,-0.37833688,0.66331846,5099
6,6,1,6,6,3,2,-1.4443419,0.66331846,2074
6,1,3,5,6,1,2,-0.14659669,-1.8438748,17622
3,5,3,5,3,2,2,-0.45944595,-0.22157328,11827
4,2,5,1,6,1,2,-0.7375343,-0.22157328,5042
5,2,3,1,6,1,2,-0.72594726,0.66331846,6850
6,1,4,2,1,1,1,-0.9229264,0.07339064,56588
2,4,6,6,1,1,1,0.52545,0.2208726,45883
6,1,3,3,1,1,2,1.0468655,-0.3690552,3346
6,2,6,1,1,3,1,-1.4211679,-1.180206,23838
6,4,2,1,5,1,2,1.487172,0.8845414,6287
3,4,3,6,5,1,2,0.16625263,0.66331846,5720
2,3,2,5,5,1,1,1.9043044,-0.29531422,45257
4,2,4,1,3,1,2,-1.0387965,0.7370594,2651
6,2,3,5,6,1,1,-0.18135771,1.0320233,60160
2,5,2,6,6,3,2,-1.3632329,0.36835456,3281
2,5,4,1,5,1,2,1.2206707,0.07339064,4724
2,1,3,1,1,1,1,1.6725641,-1.5489109,37658
2,3,2,2,5,3,1,-1.3052977,-1.253947,27864
6,3,6,5,6,1,1,0.29370975,-1.4751699,53164
6,3,4,6,6,3,1,-1.3748199,0.1471316,24056
4,1,3,6,4,1,2,-0.8881654,-0.66401917,3834
6,4,5,5,5,1,2,1.8000213,-0.4427962,9079
1,5,2,6,5,1,2,-0.18135771,0.66331846,3961
4,4,6,3,3,1,2,-1.2010146,-0.8852421,17158
2,6,1,5,6,1,2,-0.2972278,-0.8852421,9779
4,1,3,2,3,1,2,-0.1697707,-1.7701339,14838
1,1,5,3,4,1,2,-0.30881482,1.2532463,3393
6,3,5,2,5,3,1,-1.4095808,-0.14783229,38056
4,5,6,5,3,1,2,-0.9924485,-0.14783229,7959
1,1,5,1,6,1,2,-0.6564252,-0.95898306,5176
6,3,6,2,6,1,1,0.085143544,-0.074091315,59033
2,6,2,5,6,1,1,0.18942665,1.6956921,49613
2,4,2,6,5,1,1,-0.01913955,-0.7377601,51595
6,6,1,5,6,1,1,-0.20453173,1.4007282,66928
2,1,3,3,5,1,2,0.46751493,0.95828235,4294
2,4,2,6,5,1,1,0.061969526,-1.253947,40843
6,2,3,5,6,1,2,-0.18135771,-0.59027815,4971
6,2,5,5,6,1,1,-0.030726561,-0.66401917,55377
6,3,1,6,6,3,2,-1.3284718,1.1795052,4501
4,3,6,2,5,3,2,-1.3979938,1.1795052,2410
4,6,1,2,1,1,2,-0.71436024,-0.8115011,5103
6,1,4,3,1,1,2,0.6992551,0.36835456,5322
6,3,1,5,6,1,2,-0.41309792,-0.5165372,4496
6,6,5,6,5,1,2,-0.33198884,0.07339064,5949
1,4,3,1,6,1,2,-0.5984901,0.95828235,2228
4,6,3,4,2,3,2,-1.4095808,0.8108004,2738
2,5,6,5,3,1,1,-0.36674988,-1.4751699,50271
6,3,1,5,3,1,2,-0.2508798,0.29461357,4896
2,1,6,3,5,1,2,0.4211669,1.1057643,6158
2,3,5,5,1,1,2,2.2055666,-1.4751699,12150
6,3,6,2,1,1,1,-0.93451345,-0.074091315,59033
6,1,6,5,6,1,1,-0.12342265,-1.6963929,63756
4,4,5,3,6,1,2,-0.9229264,-0.3690552,5293
6,6,5,1,5,1,1,0.7803642,0.2208726,72125
4,1,3,3,4,1,2,-0.7838823,-0.22157328,4570
6,2,4,6,1,1,2,0.49068895,-1.6226518,10757
2,6,3,6,6,3,1,-1.3864068,-0.00035033678,22140
2,2,5,3,1,1,1,1.2901927,-1.6963929,75933
2,2,3,1,6,1,1,-0.93451345,0.07339064,45185
6,6,5,1,3,2,2,-0.6680122,1.2532463,9506
2,4,6,2,3,1,1,-0.053900585,0.1471316,51058
6,1,6,5,3,1,1,-0.7607083,0.66331846,54684
6,5,2,3,5,1,2,0.40957987,-1.180206,11853
3,3,6,3,6,1,2,-1.0387965,0.8845414,3330
4,6,1,3,3,3,2,-1.4559289,-0.074091315,2124
2,3,5,2,1,2,2,2.645873,1.1057643,9181
1,3,5,5,3,2,2,-0.2856408,1.4744692,2480
6,3,6,5,5,3,1,-1.3748199,1.0320233,36712
4,3,4,5,1,1,2,-0.8881654,0.8108004,5294
6,6,2,3,6,1,1,2.0085874,-0.95898306,65405
6,2,6,5,6,1,2,0.11990458,0.5895775,4413
6,4,2,2,6,2,2,0.4443409,-0.95898306,13240
3,4,3,2,6,1,2,0.40957987,1.6956921,6262
6,4,1,1,5,1,1,1.3365408,0.5895775,38099
6,4,5,5,3,1,2,-0.36674988,-1.327688,15792
1,3,1,1,6,2,2,-0.5869031,-0.074091315,3569
3,1,3,5,1,1,2,-0.81864333,-1.032724,7487
2,1,4,2,6,1,1,0.36323184,1.3269873,37929
6,3,1,1,6,2,2,2.9123743,-1.6226518,12222
6,6,4,1,6,1,1,-0.552142,-1.4751699,66077
3,5,1,3,6,1,2,-0.7282647,-0.95898306,6488
1,2,6,6,2,1,2,-0.494207,0.95828235,1830
2,2,5,5,5,1,1,1.5103459,-1.4014289,55377
6,3,1,2,3,1,1,-0.2740538,0.1471316,64969
3,6,4,2,1,1,2,-0.37833688,1.3269873,7513
2,3,6,2,5,1,1,1.9738264,-0.8115011,53164
6,5,3,6,3,1,1,1.1279745,1.6219511,66063
4,3,1,3,6,1,2,-0.8557218,1.4744692,3587
6,2,6,6,3,1,1,1.3597149,-1.106465,57393
6,2,3,1,3,1,2,-0.69118625,-1.180206,12183
2,2,6,6,5,1,1,0.07355654,1.0320233,49553
6,2,1,5,6,2,2,0.050382517,-0.14783229,7172
3,5,6,2,1,1,2,-0.36674988,-0.66401917,6268
4,3,1,1,6,1,2,-0.61007714,0.29461357,3127
1,6,3,2,5,1,2,-0.8418174,0.95828235,7251
6,2,6,2,5,3,2,-1.4211679,-0.4427962,2960
5,3,2,5,3,1,2,-0.8418174,0.2208726,4149
3,4,6,5,6,1,2,-0.34357587,-1.032724,4452
4,5,4,3,6,1,2,-0.93451345,-0.14783229,6489
6,3,2,3,5,1,1,0.22418769,-0.59027815,60232
2,2,1,5,4,1,1,0.28212273,-0.59027815,60260
6,2,3,1,6,1,2,-0.3899239,0.29461357,5606
4,6,3,2,5,3,2,-1.3864068,0.29461357,2339
4,5,6,1,3,3,2,-1.2821237,-1.253947,10059
3,2,3,1,6,1,2,-0.34357587,1.1057643,4827
4,2,5,6,2,1,2,-0.42468494,-0.5165372,3890
2,6,3,2,5,1,1,-1.1894276,-0.8115011,22140
4,3,4,3,6,3,2,-1.3748199,-0.22157328,2516
6,6,2,6,3,1,1,1.0005174,0.44209555,61933
4,6,3,3,4,1,2,-0.9924485,0.51583654,2339
4,6,1,3,6,1,2,-0.9229264,1.0320233,2124
6,2,1,5,5,1,1,1.7884343,1.0320233,60260
6,4,1,5,5,1,2,1.8463693,-1.6963929,16738
5,3,2,2,5,3,2,-1.2937107,0.51583654,2637
2,2,6,2,3,2,2,0.2589487,-1.253947,24123
4,1,6,3,3,3,2,-1.4559289,0.51583654,2309
6,5,3,5,6,1,1,-0.2740538,1.5482101,68303
2,5,3,3,3,1,1,1.9274784,-1.106465,53743
6,2,6,6,5,1,1,0.3168838,1.4744692,56273
6,6,2,5,3,1,1,-0.64483815,1.0320233,64173
6,3,2,2,6,2,2,0.6876681,-0.7377601,8719
6,4,3,3,5,1,2,0.54862404,1.1057643,5823
2,1,6,3,3,1,2,1.3017797,-0.95898306,8644
6,2,6,6,2,1,1,-0.19294472,1.0320233,82257
2,1,5,2,6,1,1,0.54862404,1.6219511,60508
6,2,1,6,5,1,2,0.015621481,0.95828235,4755
4,1,6,2,5,1,2,-1.0156225,-0.00035033678,4190
2,6,3,5,6,1,2,0.30529678,0.2208726,6169
2,3,6,6,6,1,2,1.9854134,0.66331846,3831
6,4,2,2,5,1,1,2.0665226,-0.5165372,51707
2,5,3,1,3,1,2,2.0201745,-0.95898306,9954
3,1,6,1,5,1,2,0.86147326,-0.8852421,12920
4,5,1,1,6,1,2,-0.72594726,-1.4014289,6977
2,3,1,3,6,3,2,-1.3168848,-1.6963929,14880
6,3,4,5,1,3,1,-1.3979938,-1.7701339,26296
2,6,2,2,1,1,2,2.2866757,-1.4014289,9201
6,6,2,6,3,1,2,1.0005174,1.1057643,4712
4,3,2,2,1,1,2,-0.505794,-0.8852421,7950
2,6,4,2,6,1,2,0.15466562,-1.327688,15603
6,1,5,6,3,1,1,1.4176499,-1.032724,62188
6,6,1,6,5,1,1,0.2357747,1.3269873,74880
4,4,1,6,4,3,2,-1.525451,-0.29531422,1776
6,5,1,6,3,1,2,1.2438447,-1.6226518,10961
6,1,6,2,5,1,2,2.1244576,-1.327688,14867
2,1,6,2,1,1,2,-0.43627194,-1.327688,13369
6,3,6,3,6,1,2,-0.9576875,0.5895775,5227
6,4,1,6,5,1,1,0.4211669,1.2532463,63277
6,3,4,1,3,3,1,-1.3864068,1.3269873,24056
5,6,5,1,1,1,2,1.8231953,-1.7701339,7518
6,1,3,6,1,1,1,0.38640586,0.66331846,54841
6,1,6,2,3,1,1,-0.21611875,-1.5489109,67004
2,3,5,2,6,1,2,0.47910196,-0.00035033678,5276
6,1,4,3,5,1,2,0.2473617,-1.8438748,16729
2,5,6,5,6,1,2,-0.19294472,0.8108004,6048
2,1,2,5,2,2,2,1.4060628,-0.22157328,5539
6,3,1,2,6,1,1,0.40957987,-0.8115011,68441
4,1,3,6,4,1,2,-1.0387965,1.5482101,3946
6,2,6,6,6,3,2,-1.4095808,-1.4014289,7458
6,2,5,2,3,1,1,-0.33198884,1.3269873,54896
1,3,1,2,1,1,2,-0.2624668,-1.180206,7423
6,4,5,5,3,1,2,-0.36674988,1.0320233,9501
4,5,1,2,1,1,2,-0.79546934,0.66331846,3905
6,3,4,6,2,1,1,-0.2856408,1.1795052,51697
6,3,1,5,3,1,2,-0.8534044,-1.4014289,10680
6,6,1,3,6,3,2,-1.4559289,0.7370594,2074
6,1,4,3,3,1,1,1.521933,-1.327688,56588
6,1,5,6,3,1,1,0.9773434,1.3269873,51817
6,3,5,1,3,2,2,2.506829,-1.180206,16291
6,4,6,6,3,1,1,1.0700395,-1.253947,67466
4,5,3,1,6,1,2,-0.8418174,-0.7377601,6006
2,4,6,1,4,1,2,-0.18135771,-0.7377601,6438
6,4,1,2,6,1,2,0.594972,-0.22157328,6461
2,2,5,6,1,1,2,0.82671225,-0.3690552,5309
6,6,3,5,3,1,1,-0.2856408,-0.66401917,51372
4,5,3,2,5,3,2,-1.3400588,-0.7377601,3999
2,6,4,2,1,1,2,-0.52896804,0.95828235,4474
2,4,3,3,3,3,2,-1.3864068,-0.8852421,6133
1,3,1,5,1,3,2,-1.3052977,1.5482101,4499
1,5,1,2,3,1,2,0.015621481,-0.66401917,4555
6,2,6,5,6,1,1,-0.4015109,-0.3690552,72065
4,3,6,2,5,1,2,-1.0272095,-1.5489109,6443
2,5,6,2,1,1,2,-0.8765784,1.6956921,5102
6,6,1,2,3,1,1,-0.23929277,-1.253947,62448
1,4,6,1,4,1,2,-0.2740538,-0.22157328,2250
2,2,5,2,1,1,1,-0.54055506,-0.66401917,55377
2,6,5,3,3,1,2,1.7768472,-1.8438748,11508
2,1,5,1,3,1,1,-1.0387965,0.29461357,25000
3,3,1,3,4,1,2,-0.6564252,-1.180206,14933
4,6,3,1,6,1,2,-0.83023036,-0.66401917,5695
4,2,4,3,3,3,2,-1.560212,1.0320233,1551
6,3,6,2,6,1,2,0.22418769,0.7370594,7575
2,1,4,1,3,1,2,-0.86499137,-0.59027815,6200
2,6,1,6,3,1,1,0.9078213,-1.8438748,59189
3,6,4,5,6,1,2,-0.042313572,-0.22157328,3916
6,3,6,3,6,1,2,-1.0851446,-0.95898306,9420
6,3,2,3,6,3,1,-1.3052977,-0.66401917,27864
6,3,4,2,5,3,1,-1.3979938,-0.59027815,24056
2,5,3,5,5,1,1,1.9274784,1.3269873,41652
3,2,3,1,4,1,2,-0.1581837,0.36835456,4827
6,3,4,1,6,2,2,2.645873,-1.5489109,13874
2,3,5,3,3,3,1,-1.3864068,0.7370594,27976
6,2,4,1,1,1,1,1.6030421,0.1471316,41064
2,3,5,3,5,1,2,0.71084213,0.8845414,5120
6,1,5,5,3,1,2,-0.6795992,-0.14783229,7683
2,2,6,6,5,1,1,0.22418769,-0.7377601,61649
6,5,1,5,3,2,2,-0.505794,1.6219511,8111
6,2,3,3,3,3,2,-1.3168848,-1.4751699,11973
6,6,2,1,5,1,2,0.9773434,-0.7377601,4913
6,1,2,5,6,1,2,-0.20453173,-0.95898306,15930
1,2,3,1,4,1,2,-0.1581837,1.0320233,2477
6,3,6,3,5,1,1,0.027208494,-1.327688,53164
6,3,5,3,3,3,2,-1.4095808,-1.032724,5955
2,3,4,6,6,3,1,-1.3979938,-1.8438748,25600
2,6,1,2,6,1,2,0.72242916,-1.7701339,11508
2,1,4,6,5,1,1,0.37481883,-0.3690552,56476
6,1,6,2,6,1,2,3.7234652,-1.8438748,20293
5,6,5,2,6,1,2,0.47910196,-0.8852421,7412
